RAVN,1.8125,1.8125,0.098450914,1.8125,1.8125,3200,06/01/1997
AAPL,1.53125,1.517857194,0.793616056,1.517857194,1.535714269,30447200,17/02/1995
MHD,16.45999908,16.46999931,13.16461182,16.37000084,16.46999931,28300,30/10/2014
AHH,13.55000019,13.59000015,12.8696146,13.47999954,13.60000038,242500,19/09/2017
OXLC,11,11.03999996,8.406014442,10.93000031,11.14999962,312300,02/02/2017
MHF,9.625,9.625,1.558318496,9.625,9.75,5800,03/01/1989
RRC,2.25,2.291670084,2.130694389,2.166670084,2.333329916,445200,04/12/1998
ISTR,23.25,23.04999924,22.92757416,22.20000076,23.29999924,7200,26/07/2017
FLWS,5.329999924,5.21999979,5.21999979,5.119999886,5.329999924,304900,03/01/2014
RRD,4.53125,4.53125,1.022711039,4.53125,4.546875,7200,05/08/1981
EGHT,9.0625,8.781200409,8.781200409,8.5625,9.0625,50800,21/09/2000
FLWS,7.110000134,7.050000191,7.050000191,7.050000191,7.190000057,61000,14/07/2005
GTN,13.5,13.73999977,11.15436077,13.30000019,13.81999969,61900,31/08/2004
RRC,56.72000122,57.75999832,56.6330452,56.34000015,58.06000137,2140200,30/01/2012
NSEC,2.638888836,2.638888836,0.595664382,2.638888836,2.916666746,1400,05/06/1980
GTN,7.579999924,7.019999981,6.791299343,6.920000076,7.679999828,390300,19/11/2007
RRC,47,46.77999878,45.60495377,46.02000046,47.15999985,2269900,30/03/2010
AAPL,0.504464269,0.491071433,0.022178255,0.486607134,0.506696403,18530400,29/08/1984
GTN,12.60000038,12.30000019,12.30000019,12.19999981,12.75,1046000,25/05/2017
AFSI,3.264462709,3.504132271,2.385268927,3.161157131,3.533057928,650400,25/11/2008
AAPL,0.598214269,0.587053597,0.026513085,0.587053597,0.600446403,37245600,20/10/1986
PEY,15.84000015,15.86999989,9.966280937,15.71000004,15.89000034,129400,01/05/2007
CCNE,6.849999905,6.849999905,1.978335977,6.849999905,6.849999905,500,24/09/1996
FLWS,9.260000229,9.199999809,9.199999809,9.100000381,9.260000229,67500,06/10/2016
RAVN,18.60000038,18.64999962,17.4800415,18.48999977,18.75,141000,19/08/2015
RRC,62.97999954,64.43000031,63.09190369,62.95999908,64.62999725,2532400,22/07/2011
MHD,13.23999977,13.32999992,4.221771717,13.23999977,13.32999992,26500,10/05/2001
AAPL,107.25,105.5199966,102.1464767,105.2399979,107.2699966,53002000,08/09/2016
GTS,18.43000031,18.37999916,18.37999916,18.29000092,18.67000008,61000,27/04/2010
AMSWA,3.777777672,3.777777672,1.453933835,3.777777672,3.888888836,87300,24/11/1987
MHF,9.0625,9.0625,3.007642508,9,9.125,24400,07/07/1999
FLWS,3.0625,2.875,2.875,2.75,3.0625,105400,10/11/2000
RRC,5.320000172,5,4.759391785,4.733329773,5.320000172,2613900,30/10/2003
CLWT,18.42499924,18.31500053,18.31500053,18.26000023,18.47999954,2600,01/05/2006
RAVN,1.458333373,1.458333373,0.058356673,1.40625,1.458333373,41600,29/02/1996
MHF,9.125,9.375,1.632217526,9.125,9.375,17700,24/05/1990
VIAV,9.670079231,9.402729988,9.402729988,9.385665894,9.709897995,13537400,15/06/2011
CAAS,7.019999981,6.960000038,6.820334435,6.650000095,7.199999809,79600,07/09/2006
RRD,8.234375,8.203125,1.851458549,8.15625,8.234375,183200,14/02/1983
GTT,0.560000002,0.560000002,0.560000002,0.560000002,0.560000002,200,12/06/2008
FLWS,10.26000023,10.5,10.5,10.25,10.55000019,275500,02/04/2004
MHF,9.625,9.625,1.599919915,9.5,9.625,11600,15/11/1989
PEY,8.720000267,8.640000343,6.526483059,8.640000343,8.729999542,115000,31/01/2011
BRFS,16.46999931,16.81999969,15.60808563,16.46999931,16.85000038,2743800,12/09/2012
VIAV,1.848691702,1.830915809,1.830915809,1.813139915,1.919795275,1141900,27/10/1994
GTT,6.449999809,7,7,6.369999886,7.480000019,178100,17/12/2013
AAPL,1.361607194,1.370535731,0.716588736,1.352678537,1.40625,52203200,17/04/1995
BRFS,7.550000191,7.730000019,7.730000019,7.510000229,7.769999981,7456200,07/03/2018
AHL,21.93000031,21.95000076,18.06729889,21.77000046,22.11000061,688000,23/06/2009
VIAV,8.100113869,8.418657303,8.418657303,7.872582436,8.600682259,4611700,14/10/2002
CAAS,2.480000019,2.25999999,2.214648724,2.230000019,2.480000019,26400,27/10/2008
AFSI,6.1198349,6.074380398,3.997199774,5.96281004,6.165289402,1071600,02/08/2007
EGHT,3.230000019,3.220000029,3.220000029,3.160000086,3.24000001,409600,15/10/2004
AAPL,0.352678567,0.357142866,0.016129637,0.350446433,0.366071433,25569600,16/11/1983
AAPL,0.381696433,0.381696433,0.017238554,0.381696433,0.392857134,36668800,11/04/1985
GTN,10.89999962,11,8.815182686,10.89999962,11.05000019,5000,23/09/2002
GTT,29.20000076,29.60000038,29.60000038,28.85000038,29.70000076,321100,11/01/2017
CAAS,8.989999771,8.850000381,8.672408104,8.699999809,9.199999809,165000,21/03/2007
EGHT,10.25,9.125,9.125,9,10.375,179500,23/05/2000
APO,23.44000053,23.30999947,21.20575333,23.26000023,23.59000015,3025800,21/03/2017
AHL,28.25,28.39999962,22.52643013,27.93000031,28.72999954,505100,01/02/2008
MHD,17.03000069,17.02000046,16.24759865,16.92000008,17.03000069,59600,17/10/2017
PEY,10.78999996,10.88000011,7.197592258,10.77000046,10.94999981,112200,22/05/2008
GTS,21.98999977,22.25,22.25,21.81999969,22.36000061,94500,23/05/2016
PEZ,22.75,22.65999985,21.21726418,22.53000069,22.75,3000,30/05/2008
GTN,12.15999985,12.31000042,12.31000042,12.06000042,12.31999969,342900,01/08/2014
PEY,16.5,16.38999939,15.38638306,16.37000084,16.54000092,602200,01/12/2016
CLWT,7.204999924,7.150000095,7.150000095,6.710000038,7.204999924,3200,25/04/2011
GTN,10.60000038,10.85000038,10.85000038,10.5,11.10000038,978400,20/01/2017
CLWT,12.17185974,10.49298,10.49298,10.28312016,12.17185974,8400,11/12/1997
BRFS,3.362499952,3.397500038,1.488717794,3.358333349,3.397500038,76800,14/12/2004
GTN,11.52000046,11.67000008,9.47389698,11.52000046,11.71000004,56400,13/08/2004
GTS,17.90999985,17.5,17.5,17.39999962,17.95999908,68500,27/03/2013
CAAS,11.61999989,11.47999954,11.24963093,11.35999966,12.02000046,237900,20/12/2006
EGHT,1.850000024,1.840000033,1.840000033,1.789999962,1.879999995,587200,05/08/2005
RAVN,2.15625,2.162499905,1.004374146,2.15625,2.162499905,11200,04/10/2001
CRCM,21.37000084,21.35000038,21.35000038,21.13999939,22.12000084,199300,24/07/2018
FLWS,9.380000114,9.25,9.25,9.149999619,9.489999771,111200,08/09/2003
EGHT,2.650000095,2.680000067,2.680000067,2.630000114,2.75999999,432200,22/02/2005
AMSWA,4.25,4.375,2.065973282,4.25,4.4375,34400,01/07/1999
OXLC,14.93999958,14.55000019,7.78279829,14.51000023,14.93999958,115900,22/06/2015
RAVN,2.700000048,2.71875,1.262724638,2.674999952,2.71875,31200,30/11/2001
AMSWA,4.629629612,4.518518448,1.724704504,4.518518448,4.629629612,237700,17/12/1986
AMSWA,10.25,10,4.265974522,9.875,10.25,120100,19/11/1992
MHD,16.65999985,16.67000008,13.32447338,16.62999916,16.67000008,16900,11/11/2014
AMSWA,7,6.929999828,3.781748772,6.889999866,7,19100,13/10/2006
EGHT,14.80000019,14.96000004,14.96000004,14.63000011,15.14999962,442800,26/09/2016
AAPL,1.125,1.133928537,0.326211989,1.089285731,1.142857194,35915600,12/11/1993
EGHT,6,7.375,7.375,6,7.5,1210800,02/03/1998
CCNE,17.27599907,16.60000038,8.878735542,16.58799934,17.31599998,6700,04/06/2003
EGHT,22,22.39999962,22.39999962,21.95000076,22.64999962,404000,10/08/2018
AHH,13.76000023,13.52999973,12.4564724,13.51000023,14.01000023,184000,01/02/2017
AMSWA,9.125,9,3.83937645,8.875,9.125,109500,01/12/1992
GHDX,29.28000069,27.95999908,27.95999908,27.84000015,29.28000069,113100,13/04/2012
AMSWA,10.48999977,10.30000019,5.796583176,10.25,10.48999977,75200,21/06/2007
BRFS,10.66499996,10.6875,9.499980927,10.60000038,10.76249981,3448800,24/07/2009
OXLC,11,11.02999973,8.398400307,10.85000038,11.17000008,277300,09/02/2017
GTN,2.599999905,2.529999971,2.529999971,2.50999999,2.630000114,135200,25/07/2011
AMSWA,9.170000076,9,7.101980686,8.930000305,9.18999958,100500,07/11/2013
CAAS,7.5,7.909999847,7.751270771,7.420000076,7.949999809,68700,10/08/2009
AMSWA,12,12,4.786735058,12,12.16666698,577900,28/08/1989
AMSWA,3.299999952,3.299999952,1.558333397,3.230000019,3.450000048,49000,30/05/2002
FLWS,10.84000015,10.63000011,10.63000011,10.60000038,10.89999962,232700,17/07/2015
FLWS,5.300000191,5,5,4.849999905,5.300000191,831300,18/02/2014
VIAV,29.72127342,29.93458557,29.93458557,29.15244675,31.00113678,1787800,09/07/1998
MHF,9.375,9.5,1.621370316,9.375,9.625,19600,07/03/1990
RRC,74.65000153,73.80000305,72.65615082,73.51999664,75,1406900,18/11/2013
RRC,4.666669846,5.083330154,4.726257801,4.666669846,5.166669846,141000,14/09/1998
CLWT,3.336770058,3.777470112,3.777470112,3.336770058,3.777470112,1400,20/03/2001
RRC,65.81999969,65.54000092,63.48768616,65.08999634,66.76000214,2099200,30/06/2008
CLWT,2.599999905,2.599999905,2.599999905,2.589999914,2.599999905,4600,01/08/2013
OXLC,14.97000027,15.39000034,5.708258152,14.69999981,15.39000034,49600,31/12/2012
EGHT,12,11.75,11.75,11.75,12.0625,130700,18/11/1997
RAVN,1.298611164,1.298611164,0.02001486,1.291666627,1.305555582,28800,12/03/1992
PEZ,22.38999939,22.30999947,21.16540909,22.26000023,22.39999962,9800,31/03/2010
RAVN,10.125,9.579999924,6.346278191,9.5,10.125,281600,04/01/2005
PEZ,26.09000015,26.20999908,25.03785706,26.09000015,26.21999931,1500,31/03/2011
MHD,14.3125,14.1875,3.923339605,14.125,14.3125,24700,02/08/1999
CLWT,3.247620106,3.064290047,3.064290047,2.776190042,3.247620106,1400,28/04/2003
RRC,5.320000172,5.300000191,5.044958591,5.266670227,5.400000095,277200,24/11/2003
CCNE,8.199999809,8.119999886,3.694432497,8.119999886,8.199999809,1700,31/10/2001
BRFS,2.716666698,2.666666746,1.168480992,2.658333302,2.716666698,336000,03/11/2004
RAVN,34.40000153,34.65000153,34.14947128,33.29999924,34.75,135400,10/07/2017
BRFS,13.41499996,13.73499966,12.2707243,13.37250042,13.83749962,1880000,31/03/2010
RRC,1.791669965,1.791669965,1.705452204,1.708330035,1.791669965,149400,08/02/2000
MHD,17.25,17.18000031,16.10604858,17.12000084,17.25,66600,29/06/2017
BRFS,3.291666746,3.326666594,1.780763268,3.289999962,3.400000095,246000,08/04/2005
AHL,26.71999931,26.60000038,20.50242805,26.52000046,26.88999939,236500,14/12/2006
GTS,19.36000061,18.93000031,18.93000031,18.84000015,19.37999916,30900,03/01/2013
CLWT,3.690000057,3.599999905,3.599999905,3.549999952,3.720000029,4000,18/11/2014
AAPL,0.504464269,0.504464269,0.022783112,0.504464269,0.517857134,54751200,27/03/1986
CLWT,3.142859936,3.535710096,3.535710096,3.142859936,3.535710096,400,11/09/2002
GTN,1.899999976,1.799999952,1.799999952,1.779999971,1.950000048,66000,14/11/2011
RRC,14.63333035,14.49333,13.88622189,14.23999977,14.65332985,685800,18/05/2005
DSKE,9.590000153,9.619999886,9.619999886,9.569999695,9.619999886,735000,19/02/2016
AFSI,6.979338646,6.735537052,4.44888258,6.673553944,6.979338646,714600,10/10/2007
MHD,14.71000004,14.80000019,7.228767395,14.69999981,14.81999969,62700,07/12/2007
RAVN,25.90500069,25.64500046,22.36219406,24.69499969,26.35499954,126800,07/10/2011
MHD,15.18999958,15.07999992,7.261181355,15.07999992,15.19999981,8600,14/08/2007
CRCM,8.930000305,8.979999542,8.979999542,8.840000153,9.090000153,73200,17/11/2016
VIAV,1.208759904,1.208759904,1.208759904,1.208759904,1.24431169,132900,29/12/1993
PEZ,16.23999977,16.22999954,15.35149193,16.18000031,16.23999977,3100,02/01/2009
EGHT,14.35000038,15.10000038,15.10000038,14.35000038,15.10000038,647300,16/03/2017
AMSWA,5.611111164,5.833333492,2.288217068,5.555555344,5.833333492,95100,01/08/1988
AHH,10.72999954,10.63000011,8.806188583,10.56000042,10.72999954,207800,19/06/2015
RAVN,1.625,1.708333373,0.05757061,1.625,1.708333373,9600,11/07/1995
PEY,15.10999966,15.06999969,8.808965683,15.01000023,15.10999966,150000,21/06/2005
APO,22.70000076,22.70000076,17.13533783,22.51000023,23.23999977,790900,22/12/2014
AHL,25.46999931,25.5,20.45324326,25.13999939,25.60000038,738900,02/06/2008
CLWT,2.950000048,2.980000019,2.980000019,2.950000048,2.980000019,500,28/04/2015
CAAS,2.430000067,2.710000038,2.655618668,2.430000067,2.730000019,4400,04/03/2009
PEZ,24.20000076,24.40999985,23.37865829,24.05999947,24.40999985,5800,15/08/2011
APO,35.06999969,35.41999817,33.86240768,34.79999924,35.70000076,493700,17/01/2018
FLWS,6.550000191,6.5,6.5,6.5,6.570000172,103400,09/03/2006
VIAV,17.56541443,17.61092186,17.61092186,17.06484604,18.02047729,4087100,07/05/2002
DSKE,9.819999695,9.989999771,9.989999771,9.798000336,10.06999969,435700,12/06/2018
VIAV,6.348123074,6.444823742,6.444823742,6.291240215,6.478953362,7176500,23/03/2010
GHDX,24.79999924,26.70000076,26.70000076,24.77000046,27.02000046,584200,10/01/2008
MHD,17.77000046,17.77000046,15.45517254,17.73999977,17.78000069,25500,09/03/2016
ISTR,15,15.02900028,14.83657265,15,15.02900028,1400,06/03/2015
RRC,61.47999954,62.38000107,61.0844841,61.20000076,64.81999969,3536900,16/08/2011
AAPL,16.06999969,16.21999931,10.89982891,16.0014286,16.25,143102400,22/05/2007
RRC,3,2.920000076,2.779485226,2.846669912,3.119999886,602400,19/07/2001
PEY,11.05000019,11.11999989,9.345499039,11,11.15999985,198800,23/09/2013
EGHT,1.149999976,1.159999967,1.159999967,1.120000005,1.159999967,261600,27/06/2008
RAVN,0.3125,0.3125,0.000203396,0.3125,0.3125,310400,25/03/1986
CAAS,14.10000038,13.02000046,12.75872898,13,14.19999981,38800,28/01/2004
RAVN,17.10000038,15.81499958,11.25426388,15.80500031,17.45000076,170400,17/01/2008
AMSWA,9.649999619,9.789999962,8.235667229,9.539999962,9.850000381,64500,12/03/2015
MHF,7.4375,7.4375,2.625550508,7.375,7.5625,52700,18/05/2000
AMSWA,5.6875,5.9375,2.803819656,5.5,5.968699932,67000,28/07/2000
MHD,15.86999989,15.67000008,10.19031334,15.64000034,15.92000008,26200,17/10/2011
CRCM,13.88000011,13.80000019,13.80000019,13.59000015,13.94999981,220000,05/05/2017
NSEC,2.708333254,2.708333254,0.611339867,2.708333254,2.777777672,1800,05/05/1981
FLWS,9.5,9.25,9.25,9.149999619,9.5,340200,03/09/2003
PEY,12.72999954,12.27999973,7.984742165,12.27999973,12.72999954,79200,17/01/2008
AMSWA,6.349999905,6.25,3.625317812,6.150000095,6.349999905,70100,25/04/2008
RRC,20.37999916,20.33333015,19.50540161,20.16666985,20.49333,1631700,13/07/2005
PEY,16.18000031,16.14999962,10.04688644,16.10000038,16.20000076,73500,17/01/2007
RAVN,1.458333373,1.458333373,0.217763618,1.395833373,1.458333373,9600,30/08/1999
MHF,9,9,2.311128139,9,9,6300,03/08/1995
MHD,14.30000019,14.35000038,7.008972645,14.21000004,14.35000038,37400,26/11/2007
RAVN,34.58000183,33.59999847,30.41374779,33.33000183,34.61999893,85500,30/10/2013
GTS,18.42000008,18.28000069,18.28000069,18.04999924,18.42000008,77500,29/06/2012
VIAV,9.69852066,9.653015137,9.653015137,9.49943161,9.766780853,8589200,31/01/2011
AAPL,7.062857151,7.67714262,5.159034729,7.038571358,7.70714283,466393900,13/10/2005
RAVN,7.372499943,7.287499905,4.393183708,7.15500021,7.372499943,94000,12/12/2003
MHF,8.75,8.875,2.237485886,8.75,8.875,15300,12/05/1995
BRFS,11.73999977,11.88000011,11.88000011,11.64999962,11.89000034,1796600,12/07/2017
AHL,26.29999924,26.54999924,19.51798058,26.20000076,26.54999924,24400,05/03/2004
CLWT,19.69000053,19.69000053,19.69000053,19.69000053,20.23999977,4800,11/10/2005
AAPL,11.05571461,10.60000038,7.123193741,10.46428585,11.0714283,318946600,25/01/2006
GHDX,29.17000008,28.13999939,28.13999939,28.04000092,29.17000008,126900,17/01/2017
RRC,17.73332977,17.66666985,16.94732094,17.49333,17.87332916,986200,20/06/2005
AMSWA,2.125,2.0625,0.973958731,1.875,2.125,62700,07/02/2001
GHDX,19.32999992,17.93000031,17.93000031,17.18000031,19.32999992,820500,12/02/2007
AMSWA,5.9375,5.9375,2.803819656,5.9375,6.125,27900,17/10/1996
PEY,16.80999947,16.79999924,16.53144836,16.75,16.96999931,212000,27/03/2018
VIAV,19.20363998,18.79408455,18.79408455,18.2025032,19.70421028,5812800,02/05/2002
APO,22.47999954,22.20000076,15.84376812,21.89999962,22.55999947,447600,22/03/2013
CLWT,21.17499924,20.89999962,20.89999962,20.12999916,21.55999947,24500,18/01/2005
VIAV,8.009100914,8.026165962,8.026165962,7.940841675,8.07167244,4441200,27/08/2007
AMSWA,3.92592597,3.901234627,1.479464173,3.901234627,3.92592597,119400,14/02/1985
PEY,7.210000038,7.670000076,5.212598324,7.099999905,7.71999979,47200,05/12/2008
FLWS,4.5,4.519999981,4.519999981,4.5,5.079999924,500900,08/10/2008
VIAV,3.373151302,3.310580254,3.310580254,3.287827015,3.401592731,4766100,11/08/2009
AMSWA,17,16.625,6.992619514,16.625,17,27800,06/03/1992
MHD,15,15,4.083114624,15,15.125,23800,13/05/1999
AHH,15.46000004,15.59000015,15.59000015,15.46000004,15.67000008,163300,14/08/2018
GTT,10.5,10.56000042,10.56000042,10.28999996,11.10000038,21200,11/04/2014
BRFS,0.5,0.487500012,0.066603966,0.487500012,0.5,30000,09/10/2002
RAVN,7.982500076,8,5.151228905,7.982500076,8.237500191,80400,01/06/2004
RAVN,12.05500031,11.78499985,7.902441978,11.55000019,12.05500031,302000,18/08/2005
CAAS,10.89999962,11.35000038,11.12224102,10.69999981,11.35000038,59500,10/11/2003
BRFS,18.97999954,19.15999985,18.1941967,18.90999985,19.15999985,1530400,25/03/2014
CAAS,17.25,17.25,16.90384483,16.64999962,17.45000076,237300,15/10/2010
CLWT,21.61499977,24.75,24.75,21.61499977,24.75,131000,16/01/2007
MHD,16.72999954,16.64999962,14.17926216,16.54999924,16.78000069,39400,06/11/2015
RRC,5.666669846,5.666669846,4.972323895,5.666669846,5.666669846,900,25/10/1993
BRFS,2.67750001,2.732500076,1.197327852,2.654166698,2.741666555,301200,08/09/2004
EGHT,1.75,1.730000019,1.730000019,1.700000048,1.75999999,236400,07/04/2005
RAVN,11.39500046,10.80000019,8.252321243,10.75,11.43500042,187200,14/01/2009
AHH,13.47999954,13.84000015,12.58171272,13.47999954,13.98999977,207400,21/10/2016
RAVN,0.319444448,0.319444448,3.80E-05,0.315972209,0.322916657,22400,27/11/1984
AHL,24.45999908,24.48999977,19.19450378,23.70999908,25.11000061,1697700,01/08/2007
AAPL,1.08571434,1.082857132,0.727679372,1.078571439,1.095714331,56967400,03/12/2002
RAVN,0.34375,0.34375,4.08E-05,0.340277791,0.34375,22400,14/12/1984
GTT,1.799999952,1.799999952,1.799999952,1.799999952,1.799999952,1100,16/03/2007
VIAV,95.34983063,95.13652039,95.13652039,94.28327942,99.82935333,1481400,06/08/1999
CLWT,7.809999943,7.699999809,7.699999809,7.644999981,7.920000076,3800,10/11/2010
AMSWA,6.590000153,6.46999979,4.157022953,6.420000076,6.599999905,71600,16/11/2009
GTN,17.25,17.14999962,17.14999962,17,17.25,561300,17/01/2018
GTS,9.25,8.979999542,8.979999542,8.899999619,10.14999962,77900,04/12/2008
GTS,20.87000084,20.88999939,20.88999939,20.65999985,21.18000031,78800,20/05/2011
OXLC,10.35000038,10.5,9.875266075,10.34000015,10.52999973,218300,09/04/2018
RRC,6.5,6.75,5.933134079,6.416669846,6.916669846,623700,04/01/1996
GTN,12.07999992,11.78999996,11.78999996,11.68999958,12.10999966,367000,12/06/2014
VIAV,36.19169617,38.1825943,38.1825943,35.76507568,39.24914551,2137000,21/12/1998
RAVN,17.44000053,17.51499939,14.22403526,17.28000069,17.88999939,89000,30/07/2010
AAPL,0.267857134,0.267857134,0.012097228,0.267857134,0.267857134,10718400,30/08/1985
GHDX,25.51000023,26.04000092,26.04000092,25.27000046,26.47999954,119400,05/01/2012
GTT,32.59999847,32.54999924,32.54999924,32.20000076,32.75,538800,23/06/2017
APO,13.35000038,12.93999958,10.72106647,12.53999996,13.44999981,2945200,08/02/2016
CLWT,4.510000229,4.800000191,4.800000191,4.46999979,4.849999905,32500,25/07/2014
GTN,11.56000042,11.59000015,9.469489098,11.30000019,11.60000038,49800,06/06/2005
MHD,15.59000015,15.67000008,12.0483284,15.55000019,15.67000008,75500,04/04/2014
RRC,6.833330154,7,6.152881622,6.833330154,7,252300,02/02/1996
FLWS,6.940000057,6.980000019,6.980000019,6.940000057,7.119999886,307100,02/09/2005
MHD,14.81000042,14.84000015,8.528728485,14.75,14.86999989,26900,11/02/2010
GTN,0.430000007,0.419999987,0.419999987,0.419999987,0.439999998,134200,09/07/2009
PEZ,35.50999832,35.02999878,34.1108017,35.02000046,35.50999832,5400,05/06/2013
GHDX,36.84000015,37,37,36.75,37.11000061,164000,24/05/2013
PEY,16.95000076,16.95999908,16.13775063,16.93000031,16.98999977,2820100,21/04/2017
